text,label
Your mAiLbOx hAs eXceeded ItS lIMIt. Log in to— UpGRadE storagE.,phish
"Dear team, participants. Best regards., Kindly confirm the session agenda",legit
Urgent actIon reQUireD! Click the liNk* to conFiRm your bAnKing deTails.,phish
"Greetings, Confirm your identity to restore full account access. Thank you.",phish
"Greetings, Can  we schedule  a  meeting to discuss the  audit  findings? Thank you.",legit
Please approve the purchase request in the internal system. Thanks.,legit
The security team will review the incident report today.,legit
The system re-sync will be deployed after business hours.,legit
"hi, yOur mailbox Has— Exceeded Its liMIT. Log in to uPGraDe STorAge. ThAnK you.",phish
"KiNDLy confirm the meEting· agEndA, gOOd Day, participants. regards.",legit
The server maintenance has been completed successfully.,legit
YOur request has  been ProCessed AccordiNg to company POlicY.  RegaRds.,legit
"Good day, Your request has been processed according to company policy. Regards.",legit
"HellO, YoUr mailbox Has exceeded its limit. Log in to!! uPgrade stoRAge. BeSt rEGardS.",phish
immEDiaTE aCTion rEquired! CliCK the link To confirm YoUr banKing dEtails....,phish
The backup process finished without any errors.,legit
"dEaR tEAm, yoUR mailBox* HaS ExCeeDeD its liMit. lOg in to upgradE StoRAgE. SincereLy.",phish
"Good day, The security team will inspect the incident report today. Thanks.",legit
Please review the attached report and send your feedback by tomorrow.,legit
The backup process finished without any errors.,legit
"Dear teaM, COnfirm YouR iDEnTIty!! to ResTOre full 4 c c o u N T accesS. Sincerely.",phish
"Hi, The system refresh will be deployed after business hours.* Thank you.",legit
Failure to act now will result in a~ c c o u n t suspension.,phish
"Hi, The backup process finished without any errors. Best regards.",legit
Thank you for your cooperation on this matter.,legit
"Hello, Security alert: unusual sign in detected. authenticate your profile now.",phish
Confirm your IdenTIty to ReStorE!! fuLL Account access.,phish
"Greetings, Thank you for your cooperation on this matter. Best regards.",legit
Failure to act now will result in account suspension.,phish
"Dear team, Your mailbox has exceeded its limit. Log in to upgrade storage. Best regards.",phish
"HEllo, YoU Have woN A prIzE. Provide YOUr persOnAl iNfORmation to  cLaim IT  NoW. REGArds.",phish
The~ backup process finished without any errors.,legit
"DeAr teAM, YOur MaiLBox hAs exCeeDEd its!! limit. Log in to upGraDE StOrAge.",phish
"Hello, The  system upgrade will be deployed  after business hours. Regards.",legit
Payroll u.p.d.a.t.e failed.* Re-enter your credentials within 24 hours.,phish
visit here to prevent permanent profile closure.,phish
your  accoUnt will  BE sUspENDeD unless  you v e r i F y YoUr  p.A.s.S.w.o.r.d  imMEdiatelY.,phish
"Dear team, would you review the enclosed summary, send your feedback by tomorrow. Thank you.",legit
ThanK you For your CoOperAtion oN... ThIs MatteR.,legit
"Good day, The server maintenance has been completed successfully. Regards.",legit
You have won a prize. Provide your personal information to claim it now.!,phish
Kindly confirm the call agenda and participants.,legit
"Good day, Thank you for your cooperation on this matter. Regards.",legit
PlEase aPprOve the~ purChAsE rEquest in The internal System.,legit
The system update will be deployed after business hours.,legit
"Hello, The backup process finished without any errors.",legit
YOu have woN a* prize. PROvIDe youR PErsonal infORmaTIoN to ClAim it now.,phish
The security team will review the incident report today.,legit
"GreetiNgs, click heRE to PrEvenT PErMaNent  a C c o u n t  cLOsuRe. BesT RegArds.",phish
"Good day, Thank you for your cooperation on this matter.",legit
"grEeTingS, conFirM Your identity To restore~ FuLl aCCoUnt access. BesT rEgaRds.",phish
The server maintenance has been completed successfully.,legit
CAn wE scheDuLe a session to discusS tHe aUdiT findIngs? best regArds.,legit
Immediate REsponse reQuired to avoid sErvice termInaTion.,phish
Your account will be suspended unless you verify your password immediately. Sincerely.,phish
Your... mailbox has exceeded its limit. Log in to upgrade storage.,phish
Security alert: unusual authenticate detected. authenticate your account now.,phish
Payroll  u p d a t e failed. Re-enter your credentials within 24 hours.,phish
cOuld You  APprove ThE purcHaSe reQuEst in the InTernal  sYStem.,legit
Immediate response required to avoid* service termination.,phish
please inspect  the attached file and send  your feedback by next day.,legit
Immediate response required  to  avoid service termination.,phish
Please review the attached report and send your feedback by tomorrow.,legit
"GOOd day, ImmediATe reSpoNse— requIReD to AvOid SERvice TerMination.",phish
Failure To  acT  now wiLL  ReSult In accouNt sUSpENsiOn.,phish
TiMe-sEnSItiVe Action rEQUiREd!  Open the liNK tO confirm your baNking detaiLs.,phish
"Greetings, Confirm your identity  to restore full user a c c o u n  t  access. Regards.",phish
"Good day, participants. Thank you., Kindly confirm the meeting agenda",legit
Your request has been processed according to company policy. Sincerely.,legit
Can we schedule a meeting to discuss the audit findings?,legit
Your mailbOx has exceEded its liMiT. LOG  in to UPGrADe STorage.,phish
"Greetings, The system re-sync  will be deployed after business hours. Thank you.",legit
Your mAiLboX has excEEded its lIMiT. Log in~ TO upGrAde storaGe. RegARds.,phish
"Hi, Thank you for your cooperation on this matter.",legit
"Good day, Can we schedule a session to discuss the audit findings? Best regards.",legit
UrGeNT actioN  RequiRed! open the liNk To conFirm  your bAnkiNg details.,phish
"GOod day, COnFIrm yoUr idEntity to rEStOre Full USer A c c o u n t aCcEss. SincerELy.—",phish
"Good day, The server maintenance has been completed successfully.",legit
please approve the purchase request in the internal system.,legit
The server maintenance has been completed successfully.,legit
"Good day, The security team will review the incident report today. Thanks.",legit
"Dear team, Urgent action required! Click the link to confirm your banking details.",phish
"dear teAm, SecuRity aleRt: UNUsUaL· logiN dEtecTed. V e r i f y YouR @.c.C.O.U.N.T nOw. thaNk you.",phish
"Good day, The backup process finished without any errors.",legit
"Hi, Please approve the purchase request in the internal system. Sincerely.",legit
please review the added report and send your feedback by tomorrow.,legit
Payroll update failed. Re-enter your credentials within 24 hours.,phish
The system update will be deployed after business hours.,legit
Thank you for your cooperation on this matter. Thanks.,legit
Your rEquest has! Been proCEssed acCORding to compAny policy.,legit
"Hello, Kindly confirm the call agenda and participants.",legit
Can we schedule a meeting to discuss the audit findings? Thank you.,legit
Payroll update! failed. Re-enter your credentials within 24 hours.,phish
"Greetings, The backup process finished without any errors. Thank you.",legit
"Dear team, The server maintenance has been completed successfully. Sincerely.",legit
ThE syStEM RenEw will be deploYed afTer business Hours.,legit
"Hi, SeCuriTy aleRt: unUsual autheNticate· dEtectEd. AutheNticate your aCCess Now.",phish
The backup process finished without any errors.,legit
Your request has been processed according to company policy.,legit
Your request has been processed according to company policy.,legit
"Hi, The system update will be deployed after business hours. Regards.",legit
"Hi, Thank you for your cooperation on this matter. Thank you.",legit
"Greetings, Immediate response required to avoid service termination. Best regards.",phish
The security team will review the incident report today.,legit
Your a.c.c.o.u.n.t will  be suspended unless  you v3rify your p a s s w o r d immediately.,phish
The backup process finished without any  errors.,legit
tHaNk you for your coopeRaTion ON this maTtEr.~,legit
paYroll update failed.~ Re-EntEr your credentiAls witHin 24 hours.,phish
"Hi, Please review the attached report and send your feedback by within 24 hours. Thank you.",legit
You— have won a prize. Provide your personal information to claim it now.,phish
The system update will be deployed after business hours.,legit
"Dear team, Can we schedule a meeting to discuss the audit findings? Thanks.",legit
"Good day, Payroll re-sync failed. Re-enter your credentials within 24 hours. Sincerely.",phish
Payroll update failed. Re-enter your· credentials within 24 hours.,phish
"hi, failure  to  Act nOW  WIll result  IN  A  C C  o u n t  suSPenSIon.",phish
"Dear team, Your request has been processed according to company policy.",legit
SecuritY alErt: uNusual Login detEcteD. VeriFy your 4.c.c.o.U.n.t nOw.*,phish
"Good day, You have won a prize. Provide your~ personal information to claim it now. Regards.",phish
"Hi, Can we ScHedule a meeting to Discuss the audit findiNgs? thank you.",legit
time-sensITive aCtion!! required! OpEn tHE LinK to ConfiRM yOur baNking detailS. THanK you.,phish
"Dear team, Kindly confirm the sync agenda and participants. Sincerely.",legit
"Dear team, You have won a prize. Provide your personal information to claim it now. Regards.",phish
Your request has been processed according to company policy.,legit
The backup process finished without any errors.,legit
"Dear team, The system refresh will be deployed after business hours. Thanks.",legit
"Hello, Confirm your  identity to  restore full account access. Sincerely.",phish
"Good day, The system update will be deployed after business hours. Thank you.",legit
Kindly confirm the meeting agenda and participants.,legit
Please approve the purchase request in the internal system.,legit
"Hello, Your mailbox has exceeded its limit. Log in to upgrade storage. Thank you.",phish
payroll u.P.d.a.t.e failed.  Re-enter your  credenTials within 24 Hours.,phish
"GooD DaY, yOu HAvE woN a PriZe. pRoVide your PErsonAL InfOrmaTioN to— claIm IT noW. THAnKs.",phish
YOuR maiLBOx has  exCeEded its limiT. loG in To UpgrADE storaGE.,phish
"Good dAy, urGent action required! C l i c k the LiNk to confIrm your banking deTails.",phish
Payroll refresh failed. Re-enter your credentials within 24 hours.,phish
"DeAR team, PAyrolL refrEsh faiLeD. Re-enTeR yOur creDEntIals withIn 24 Hours. Thank you.—",phish
FailuRE to act! NOW Will reSult iN a c C o u N t sUspension.,phish
Kindly confirm the meeting agenda and participants.,legit
"GOod day, SECUrITy alert: unuSUal L o G I n deTeCted. V.e.r.i.F.y yOur AccOunt nOw. Thank yOu.",phish
"Good— day, Your access will be disabled unless you v e r i f y your credentials immediately. Sincerely.",phish
Failure tO acT— now will reSult iN account suSpeNSion.,phish
PaYROll re-sYnc* fAiled. Re-enTeR youR CrEDeNtIals wIThin 24 hours.,phish
"Greetings, Payroll— u.p.d.a.t.e failed. Re-enter your credentials within 24 hours. Thanks.",phish
"Hello, Kindly confirm the meeting agenda and participants.",legit
Your request has been processed according to company policy.,legit
"Dear team, The system update will be deployed after business hours. Thank you.",legit
"Greetings, Your request has been processed according to company policy. Thank you.",legit
YoU haVe woN a prize. PrOvidE— youR persONal iNfoRMatioN to cLAIm It NOw.,phish
"gooD Day, youR MailBox  has eXcEedEd  its  limiT. Log in to  upGrAde StoraGe. SincereLy.",phish
Confirm yoUr identity To restoRe full access aCcess. ThankS.,phish
"Dear team, urgent action required! visit the link to confirm your banking details. Best regards.",phish
FailUre to acT noW will resuLt in acCOuNt sUsPension.,phish
"Good day, Failure to— act now will result in a c c o u n t suspension. Sincerely.",phish
urgenT acTiON requIred! c.l.I.c.K the link  to confirm yoUr bAnkInG detailS.,phish
"GOod DAy, PayroLl u.p.d.A.t.e faiLed. Re-enTEr YoUR CreDeNtiaLs wiThiN 24 hoUrs. REgarDS.",phish
The backup process finished without any errors.,legit
"Greetings, The system re-sync will be deployed after business hours. Best regards.",legit
"Hi, Your request has been processed according to company policy. Sincerely.",legit
Click here to prevent permanent a c c o u n t closure.*,phish
The system update will be deployed after business hours.,legit
would you approve the purchase request in the internal! system. Thanks.,legit
"Greetings, The security team will review the incident report today.",legit
"Dear team, SecuRIty AlErt: unuSuaL l.o.g.I.N detected. verify... yOuR accOunT now. Best regarDs.",phish
"goOd daY, SECuriTy aLert: uNusual sIGn In detecteD. VeRify YOUr a.c.c.o.u.n.t noW.* tHaNks.",phish
"Hi, THe backuP prOcess  Finished wIthouT ANy  erroRs. SinceRelY.",legit
Security alert: unusual login detected. Verify your account now. Thanks.,phish
"GrEEtInGs, ThE secuRitY teAm Will lOOk oVer The incIDeNT  fiLE Today. thank yOu.",legit
UrgeNt aCtion required! click the link... to cOnfirm your bankinG detaiLs.,phish
The server maintenance has been completed successfully.,legit
Your request has been processed according to company policy.,legit
Urgent aCtion requIred! C.l.1.c.k the link To confirm Your bAnkING deTails.,phish
Your account will be suspended unless you verify your password immediately.,phish
"Dear team,· Payroll update failed. Re-enter your credentials within 24 hours. Thank you.",phish
